"","pf_rol","pf_ss","pf_movement","pf_religion","pf_association","pf_expression","pf_identity","ef_government","ef_legal","ef_money","ef_trade","ef_regulation","pf_rol_procedural","pf_rol_civil","pf_rol_criminal","pf_ss_homicide","pf_ss_disappearances","pf_ss_women","pf_movement_domestic","pf_movement_foreign","pf_movement_women","pf_religion_estop","pf_religion_harassment","pf_religion_restrictions","pf_association_association","pf_association_assembly","pf_association_political","pf_association_prof","pf_association_sport","pf_expression_killed","pf_expression_jailed","pf_expression_influence","pf_expression_control","pf_expression_cable","pf_expression_newspapers","pf_expression_internet","pf_identity_legal","pf_identity_parental","pf_identity_sex","pf_identity_divorce","ef_government_consumption","ef_government_transfers","ef_government_enterprises","ef_government_tax","ef_legal_judicial","ef_legal_courts","ef_legal_protection","ef_legal_military","ef_legal_integrity","ef_legal_enforcement","ef_legal_restrictions","ef_legal_police","ef_legal_crime","ef_legal_gender","ef_money_growth","ef_money_sd","ef_money_inflation","ef_money_currency","ef_trade_tariffs","ef_trade_regulatory","ef_trade_black","ef_trade_movement","ef_regulation_credit","ef_regulation_labor","ef_regulation_business"
"Kyrgyz Republic",-0.797279071248632,-0.0510514690977232,-0.966638955069109,-0.185236853017265,-0.294582083553003,-0.899632969127361,0.331362632744772,0.486495690126709,-0.623436839204829,0.799455094800523,0.254914232708592,-0.365092720653061,-0.849518131184901,-0.408976573894023,-1.01976815612634,0.238314357971129,-0.609433968219367,0.159698396671223,-0.76024086369841,-0.771839104971466,-0.817777727231369,-0.110888010292779,-0.494774220279852,0.00550093281704586,-0.404745277066057,-0.261228562614739,-0.100796060949783,-0.112098355299983,-0.492784672043858,0.274440947210204,-0.643812279229236,-0.599702701662407,-0.746305525508661,-1.18862293221523,-0.845336085423167,-0.833681298478771,0.29410924424999,0.710705582115871,0.672115777531138,-0.672272811687727,0.46026055173649,-0.192603278360286,-0.0922647391708,0.879912802832676,-0.669271865594438,-0.592351422027359,-0.809056457530436,-0.879796486414149,-0.77742888885718,0.13656823674946,1.42634624311356,-0.74627802536883,-0.0327728840197006,-0.834214967475054,0.040091323729386,0.170179629574384,0.549648327889998,0.79293771156641,0.537679324611012,0.207330761634082,0.223291972552788,-0.104042485198535,0.156296531919892,-0.579086324497216,-0.47865794436461
"Laos",-0.70749114173362,0.163267283473674,-0.966638955069109,-0.421559984520635,-2.4944441165128,-1.19195344103299,0.978768620737987,1.10781273335773,0.471639610790036,-0.648857715985571,-0.159161692342003,-0.414097852676075,-0.657764043345746,-0.864237118325932,-0.545652469144166,-0.129228605087301,0.389122789534244,0.159698396671223,-0.76024086369841,-0.771839104971466,-0.817777727231369,0.0211279453013252,-0.130572834548123,-1.01012671432659,-2.64706639805239,-2.37326661074174,-2.03745518371995,-2.1683196694898,-1.93317423257438,0.274440947210204,0.276654106104222,-1.35379199778107,-1.49925077989195,-0.553476610775219,-2.42566336744895,-0.275602215928849,1.11558678852972,0.710705582115871,0.672115777531138,0.695347893544428,0.398308122618069,1.11421117379714,-0.0922647391708,1.1019468745755,-0.0928140648821311,0.27603393454191,-0.428683324262052,0.471100773514077,0.0260146991514706,0.585538764945955,0.711971007444076,-0.067349901228534,0.461965753545833,0.91632630736298,-2.26905382594158,-0.0107472917592957,0.420528169591041,-0.454207038664254,0.590528295610306,-1.12488545627997,0.223291972552788,0.236392226964977,0.596891800707907,-1.11171829322167,-0.555311713401874
"Latvia",0.965107191574779,1.03961563912462,0.847208659469119,0.652357183554447,1.14199962920249,1.04603706132195,0.978768620737987,0.138627670027589,0.641041155218348,0.773599320463135,1.12886228894877,0.626240988740269,0.768401079232727,0.922012395981697,1.1388327180191,0.401813326055093,0.70980956682031,1.0402604435765,0.639293453564572,0.699195424503564,0.722687293832372,0.914468999268452,0.570343040301978,0.00550093281704586,0.942362881985458,1.00761007973263,1.0626810526394,1.12320754412548,0.949901389688047,0.274440947210204,0.276654106104222,1.0341574401794,1.29740302210314,0.701371666692583,0.748011467587287,0.826985568632108,1.11558678852972,0.710705582115871,0.672115777531138,0.695347893544428,-0.216158827790857,-0.256013722661845,0.583373554623531,-0.00822348413862298,-0.259412969788079,-1.02200281244962,-0.287892292225895,0.746283548559559,1.17323719114201,0.795001917953616,0.927217351525124,-0.0799128442289723,0.831953747337674,0.91632630736298,-0.682784436351099,0.48672246345489,0.583696649044382,0.79293771156641,0.645763061190762,1.1099200596112,0.223291972552788,0.999231669340121,0.137723911850786,0.861972435852972,0.454874261118515
"Lebanon",-0.470695097202848,-0.331022815785656,-0.362023083435443,-0.171541724965445,0.759216077021937,0.376112272985384,-1.1792513393473,1.78429899405644,-0.822282437957291,1.03924218767067,-0.17158484075103,-1.15688916570717,-0.318953845373028,-0.34518860133313,-0.719872165124527,0.309983237438088,-0.467541203831766,-0.720863649705716,-0.76024086369841,0.699195424503564,-0.817777727231369,0.0211279453013252,-0.331570769173888,-0.249097823345924,0.942362881985458,1.00761007973263,0.287646993549562,0.300325740721658,0.949901389688047,0.274440947210204,0.276654106104222,-0.599702701662407,-0.10092387889441,0.701371666692583,0.748011467587287,0.826985568632108,-0.709918865516514,-0.605115038487228,-0.53769262202491,-2.03989351691988,0.838296803168407,0.282723909412505,1.25901184841786,1.1019468745755,-0.71825861151953,-0.851540501694039,-0.141534799108919,-1.1299626457852,0.375268997233455,-0.751866960083456,-0.0340663026428682,-0.748341775600164,-0.660430456402531,-0.834214967475054,1.26402147693987,0.209437847326413,0.503008417769142,0.79293771156641,0.288038427157827,-0.826045639214269,0.223291972552788,0.0890148607383342,-2.11604482633536,0.840155610904812,-1.26079228197483
"Lesotho",-0.134254254302075,-1.68838427504773,0.847208659469119,1.05718517179541,-0.125609555033686,-0.0913627168513287,-0.437431977997171,-1.30775441676653,0.153109188827605,-0.288794613492145,-0.578309421766881,0.342621835910986,-0.168985333269409,-0.252049427254608,0.0316583091728505,-2.74830139543821,0.450510343104553,-0.280582626517247,0.639293453564572,0.699195424503564,0.722687293832372,0.639518475039609,0.999825806939934,1.1345910687575,-0.246296739260761,-0.111986182750934,0.0360535648055326,0.0331998616182737,-0.323094142402607,0.274440947210204,0.276654106104222,0.280068144060734,-0.208487486663452,-0.53256247265011,-0.292248617089093,-0.257225752705821,-1.62267169240272,0.0527952718143218,0.672115777531138,-0.672272811687727,-1.27314312892283,0.655307018967569,-2.11917962055379,0.657878731089851,-0.154070621322087,-0.0579210616828634,-0.678202470049351,-0.129298008676245,-0.207686998216421,-0.24966245995085,-0.566507920898436,0.971112793367851,1.99116671812037,0.178260255907348,0.644471571609707,-0.101515393695463,-0.184722572435316,-0.454207038664254,-2.2540621362565,0.484050883271058,0.223291972552788,-0.642218802396698,0.951734832374732,0.143118395785113,-0.490403461877526
"Liberia",-0.810162992653058,0.0924984686432089,-0.362023083435443,1.0437091655747,-0.234719026995584,-0.297493421430574,-0.909498844134323,0.719100367037516,-0.670536083418128,0.801411859769626,-0.703580329165533,-1.28241079173163,-0.653771283137744,-0.630993229805641,-1.08052876138013,0.421303757702513,0.450510343104553,-0.861753577358495,-0.76024086369841,0.699195424503564,-0.817777727231369,0.631379145357389,0.822878907140757,1.22591453599398,-0.348610626876488,-0.20835544113849,-0.0523134054658441,-0.0606225594810466,-0.432667244304642,0.274440947210204,0.276654106104222,-0.222658053603074,-0.208487486663452,-0.69987557664711,-0.433300832261697,-0.404237457607973,-0.481730658589593,0.0527952718143218,-1.74750102158096,-0.672272811687727,1.38196097713494,0.534472280313771,-0.767903032965131,0.657878731089851,-0.513465896707583,-0.171070695255558,-0.559371565612821,-0.504547247545197,-1.22066739154121,-0.93881421200869,-1.69459666504963,-0.658040594355428,-0.271047885586476,0.91632630736298,0.984787509079136,0.520144875909922,-0.448766175559717,0.79293771156641,-0.271538910920961,-1.75227023821096,0.223291972552788,0.112720613491722,-2.44473550403082,-0.10094234328231,-0.0867470213921788
"Libya",-1.78372644034369,-1.96181876222195,-0.966638955069109,-0.298632514209283,-1.72887701215169,-1.75881287769833,-1.98850882433882,-1.41564663817978,-1.31043398048356,-1.84840356074005,-1.91068316458414,-1.66601798901669,-1.57543161242045,-2.01360139852369,-1.62953637737753,0.526791721509111,-3.95757646006332,-1.16114467342252,-0.76024086369841,-0.771839104971466,-0.817777727231369,0.0211279453013252,-0.649388016145825,-0.365327690647241,-1.74970907804293,-1.52804743812315,-1.26242112463011,-1.34543786608598,-1.93317423257438,-4.7329350230232,0.276654106104222,-0.851065800117266,-1.606814387661,-0.553476610775219,-0.309880144091458,-1.37819000048981,-1.39448348574962,-1.26302534878878,-1.74750102158096,-2.03989351691988,-2.40598754770235,-1.359371560394,-0.514538672792257,1.32398094631833,-0.729679073233585,-1.24138145060669,-1.36899458821664,-0.504547247545197,0.375268997233455,-0.448300374959292,-2.54451656834884,-1.95667816500812,-1.88290242539644,-0.415792907292865,-1.45114015681092,-4.00861118312296,-2.61652511260435,0.79293771156641,-2.20284222502262,-0.461450663722036,-1.5645033783371,-1.56506169155465,-1.02040923379803,-0.0721886124048758,-2.92589713860043
"Lithuania",1.03513084007239,0.863177262805973,0.847208659469119,0.608751895974708,1.14199962920249,1.11965516992357,0.978768620737987,0.6122781668766,0.838589517634731,0.785757578979978,0.994588098610459,0.990041701973572,0.828107754322765,0.996794072866126,1.20935401192237,0.127454192792864,0.70980956682031,1.0402604435765,0.639293453564572,0.699195424503564,0.722687293832372,0.914468999268452,0.506779591062204,-0.0636835118628443,0.942362881985458,1.00761007973263,1.0626810526394,1.12320754412548,0.949901389688047,0.274440947210204,0.276654106104222,1.15983898940683,1.51253023764122,0.701371666692583,0.748011467587287,0.826985568632108,1.11558678852972,0.710705582115871,0.672115777531138,0.695347893544428,-0.0126008462175265,-0.573780220562639,1.25901184841786,0.213810587604202,0.214553009393752,-0.343917285681254,0.0209554574070652,0.746283548559559,0.375268997233455,1.26273086809946,1.30878587169818,0.305636127713611,0.681391582160776,0.91632630736298,-0.5780442319049,0.543880120956679,0.492208845705536,0.79293771156641,0.645763061190762,0.916555331691064,0.223291972552788,0.87546278626582,1.06944677572012,0.147796713204772,1.02856213138108
"Luxembourg",1.71065011747748,1.28709510278208,0.847208659469119,1.00404807450471,1.14199962920249,1.23008233313519,0.735991375240531,-1.88981417789141,2.04670154803684,0.764402456971881,1.09402228404539,0.83004737602458,1.40409902125112,1.71821412760428,1.88967408266006,0.786640326654084,0.70980956682031,1.0402604435765,0.639293453564572,0.699195424503564,0.722687293832372,0.914468999268452,0.913929253766957,0.672438979052986,0.942362881985458,1.00761007973263,1.0626810526394,1.12320754412548,0.949901389688047,0.274440947210204,0.276654106104222,1.53688363746616,1.62009384541026,0.701371666692583,0.748011467587287,0.826985568632108,0.29410924424999,0.710705582115871,0.672115777531138,0.695347893544428,-1.84462267951775,-1.78653322853547,0.245554407726366,-0.896359771109922,1.79653643904867,2.01452996400073,2.01252796308736,1.37169894679956,1.97120538552934,2.0559963385055,-0.772499801750817,1.54626904429807,1.4716983829316,0.91632630736298,-0.569782509524739,0.410555347141193,0.564115007390588,0.79293771156641,0.645763061190762,1.25733148459356,0.223291972552788,0.76437008300928,0.732607713472838,-0.036201187669472,1.25498758127046
"Macedonia",-0.0693254591080834,0.386480059492221,-0.362023083435443,0.527238493157112,0.376432524841379,0.0963634598045212,0.735991375240531,-0.167589471959855,-0.0940846917897059,-0.0794851965705496,0.794994786646624,1.15141384587342,-0.27583482765227,0.235060958600518,-0.105327187100249,0.66006372697133,0.191211119388795,-0.280582626517247,0.639293453564572,-2.2428736344465,0.722687293832372,0.914468999268452,0.221603034156847,-0.0858225344194361,0.045005561975996,0.162390907114035,-0.487387065540274,1.12320754412548,0.949901389688047,0.274440947210204,0.276654106104222,-0.474021152057933,-0.531178309970577,0.701371666692583,0.748011467587287,-0.275602215928849,0.29410924424999,0.710705582115871,0.672115777531138,0.695347893544428,0.198543146733673,-1.45446958740557,-0.0922647391708,0.879912802832676,-0.701439049713741,-0.307070397604502,-0.25421479648655,-0.204347856450036,-0.38904998741949,-0.243969778251572,0.54001622439366,0.514937868730955,0.0471536065990401,0.2161097933315,-0.0417165182378537,0.245656785734069,0.571247472017212,-0.454207038664254,0.626026031591448,0.930026570215035,0.223291972552788,0.395058251940459,0.902212103163695,0.631906010454349,1.10331574683451
"Madagascar",-0.91610118994766,0.091506051075697,0.847208659469119,0.0574408175045737,-0.580526355610015,0.361388651141383,0.169511135746468,0.994895319848034,-1.5822507483615,-0.248320098188705,-0.265759904462101,-1.14800326558194,-0.981821534689014,-0.879389919138063,-0.77888699681365,-0.227757846472027,0.370516209501409,0.159698396671223,0.639293453564572,0.699195424503564,0.722687293832372,-0.872213108665802,0.70777752568797,0.904898712659365,0.045005561975996,-1.52804743812315,-0.487387065540274,-0.52255606268216,-0.0111238177327628,0.274440947210204,0.276654106104222,-0.474021152057933,-0.316051094432494,0.701371666692583,0.748011467587287,0.826985568632108,0.431022168296612,0.0527952718143218,0.672115777531138,-0.672272811687727,1.20495403667377,1.14846134023824,-0.767903032965131,0.879912802832676,-1.26885426906127,-0.951775747794366,-1.19311430490658,-1.75537804364995,-0.821683294108153,-0.88322347307477,-1.40455905002506,-1.2515974975511,-1.08112042991502,-1.08185251803434,-0.282100406434653,0.568072261941977,-0.190063020159078,-0.454207038664254,-0.505455251664362,-0.604078832132517,0.223291972552788,0.131276688149047,-0.544564456243991,-1.36716717857783,-0.706233942124535
"Malawi",-0.113320488134265,0.489957819950402,0.242592787835453,0.644359229027768,0.164069419392967,0.0761184800782144,0.169511135746468,-0.347378152714851,-0.352929026482051,-1.08685096391179,-0.797772554480341,-1.2206361215659,-0.079750008723156,0.0907217470702465,-0.333735693539982,0.638989179698219,0.450510343104553,-0.280582626517247,0.639293453564572,0.699195424503564,-0.817777727231369,0.390177060786264,0.814289251900766,0.558976489758041,0.0253403743756956,0.143868303885324,0.270662465949717,0.282292651030431,-0.032184258842608,0.274440947210204,0.276654106104222,0.02870504522883,0.544457767719842,-0.396620576091744,-0.177643692631615,-0.137778742858729,1.11558678852972,0.710705582115871,-1.74750102158096,0.695347893544428,0.544971015848265,0.886145556766845,-1.44354132675946,-0.230257555881448,0.115132901269914,-0.356148739352071,-0.430112642810387,-0.19183954861282,-0.821683294108153,-1.29258008468798,0.414167217532011,-0.464278054503518,-0.711931273532811,0.547293281635164,-0.891131210265078,0.0305296931121433,-1.9765021220655,-0.454207038664254,-0.0568173742163096,-0.210877194505452,-2.0628979593697,-0.120799280936827,-2.33517194457988,0.35355009883273,-0.58811932884933
"Malaysia",0.192531805303371,0.370897435293346,-0.966638955069109,-2.07878005035583,-1.15470168388085,-0.551475895766041,-0.882523594742507,0.309747060235074,0.356245718866032,-1.75363826790096,0.439797864493159,1.56034615476582,0.0105748781043752,0.200139902288399,0.380472242888135,0.584042006007259,0.697171882224128,-0.720863649705716,-0.76024086369841,-0.771839104971466,-0.817777727231369,-1.76555416263293,-1.15102388726355,-2.04789338352869,0.045005561975996,-1.52804743812315,-1.26242112463011,-1.34543786608598,-0.972149025153572,0.274440947210204,0.276654106104222,-1.35379199778107,-0.531178309970577,-0.553476610775219,-0.309880144091458,-0.275602215928849,0.29410924424999,-0.605115038487228,-1.74750102158096,-0.672272811687727,0.293368293685646,0.304592189166425,-0.767903032965131,1.1019468745755,0.568248187547074,1.50353382606953,1.04827125558482,0.746283548559559,0.375268997233455,0.447856459662755,0.672744669907331,0.918928141029194,0.435160825911543,-1.35937735129189,-4.11597895381189,0.512325277467314,0.347114814881726,-1.70135178889492,-0.0944840140663846,0.575423305716465,0.223291972552788,0.357023142875656,0.93458508072292,1.19301184514548,1.47567649835773
"Mali",-0.721736923932017,-1.8814058897254,0.242592787835453,0.68522549135212,0.1850407487511,0.111087081648523,-0.639746349245051,-1.25756155647982,-1.14581690986354,-0.743103528343868,-0.121367325279539,-0.471127727600399,-0.669910915257914,-0.879450885448661,-0.559999493540208,-0.696018382682449,-1.36288612777967,-1.84798306987127,0.639293453564572,0.699195424503564,-0.817777727231369,0.0211279453013252,0.484446487129001,1.3891898254186,0.045005561975996,0.162390907114035,0.287646993549562,0.300325740721658,-0.0111238177327628,0.274440947210204,0.276654106104222,0.908475890574926,0.114203336643674,-0.553476610775219,-0.309880144091458,-0.275602215928849,-0.253542451936499,-1.92093565909033,0.672115777531138,-0.672272811687727,0.571522056960428,1.1195323053295,-2.11917962055379,-1.5624619863384,-0.487158125612984,-0.134565213420908,-0.706591276056905,-0.817254946477573,-0.422699197153878,-1.09623662841868,-0.996596788504471,-0.874292423770404,-1.07021046425553,-1.41488232340508,1.21967069788718,0.361602416815275,0.38594580366428,-1.70135178889492,0.104838301590158,-0.482658551114475,0.223291972552788,-0.0283355881423297,0.31924660053439,-0.971695262670493,-0.509855771918144
"Malta",1.08710087185427,1.26683448732863,0.847208659469119,0.595166328838442,1.14199962920249,1.08284611531356,0.978768620737987,-0.46235851618293,0.93651731304108,0.886585212808981,1.18914939342345,1.11765811858061,0.872420752411204,1.05229541002537,1.26169338532102,0.755135360786789,0.70980956682031,1.0402604435765,0.639293453564572,0.699195424503564,0.722687293832372,0.914468999268452,0.599547868581789,-0.15777435660757,0.942362881985458,1.00761007973263,1.0626810526394,1.12320754412548,0.949901389688047,0.274440947210204,0.276654106104222,1.28552053863426,1.18983941433409,0.701371666692583,0.748011467587287,0.826985568632108,1.11558678852972,0.710705582115871,0.672115777531138,0.695347893544428,-0.632125137831613,-0.487530212992973,-0.0922647391708,0.213810587604202,0.350955476114841,0.204832715448848,0.814118539775733,1.37169894679956,1.17323719114201,0.681231359903592,-1.28953188926053,0.336797016341336,1.14823354035395,0.91632630736298,-0.40024154806871,0.705445395808017,0.531134775780956,0.79293771156641,0.645763061190762,1.16619496685438,0.223291972552788,1.08614324322146,1.05647233638776,1.20030915919061,0.167243825169007
"Mauritania",-0.719520705779894,-1.58149806971467,0.242592787835453,-1.05460358763947,-0.580526355610015,-1.04398377739116,-2.25826131922809,-0.942485243412584,-0.97274957356736,-0.102185235919561,-0.914266858053074,-0.295023330210267,-0.668021224846511,-0.877084077758498,-0.557767525126495,-0.556040042027429,-0.327387328042719,-2.42915402071252,-0.76024086369841,0.699195424503564,0.722687293832372,-0.872213108665802,0.535984419342015,-1.79329462736572,0.045005561975996,0.162390907114035,0.287646993549562,-2.1683196694898,-0.972149025153572,0.274440947210204,-1.02442749615941,-0.222658053603074,0.00663972887463215,-1.80832488824302,-1.3677717557702,-1.37819000048981,-1.62267169240272,-1.92093565909033,-1.74750102158096,-2.03989351691988,-0.691548896347454,-1.07762494057861,-0.0922647391708,-0.230257555881448,-0.879326516798915,-1.48871156461436,-1.77563914791443,-0.654646943092778,-1.03371517520245,1.27861393627294,0.0516696316387043,-0.169436946802993,0.0349730211539481,-1.74791212194871,0.625791754186407,-0.0807641126245556,0.423257731760964,-0.454207038664254,-0.0717105177492242,-1.02112467161632,0.223291972552788,-1.2679790994686,0.188882428726316,-0.347110944006454,-0.605174223187868
"Mauritius",0.821117501886627,0.793731725467018,-0.362023083435443,0.346901045707016,0.759216077021937,1.03131343947795,-0.639746349245051,0.838408994681551,1.01140051732561,0.962751387281892,1.19256224983247,0.710237001519346,0.645626190991656,0.768238768357649,0.993819719647782,0.626070629512654,0.70980956682031,0.159698396671223,-0.76024086369841,-0.771839104971466,0.722687293832372,0.0211279453013252,0.627034765195146,0.442746622954852,0.942362881985458,0.162390907114035,1.0626810526394,0.300325740721658,0.949901389688047,0.274440947210204,0.276654106104222,1.15983898940683,1.08227580656505,0.701371666692583,0.748011467587287,0.826985568632108,-0.253542451936499,0.710705582115871,-1.74750102158096,-0.672272811687727,0.465317892941652,0.396739422761233,-0.0922647391708,1.1019468745755,0.805740288532527,0.980997468231879,0.574553543824008,0.921399860156819,0.422030374053237,0.473303412595267,1.19589227826666,0.18796586213443,0.691286865523387,0.741272177148332,0.306395679956503,0.565616088336299,0.478205005007671,0.79293771156641,1.57629535048166,0.71074063598815,0.223291972552788,0.980029083290585,0.710907443176552,-0.0151810797281563,0.948668128143982
"Mexico",-0.726402664911188,-1.42491119544541,0.847208659469119,0.0740940932345202,0.567824300931658,-0.438685852582199,0.978768620737987,1.16958951226701,-0.7095294110813,-0.097255858457115,0.204593668794526,0.0906628097170349,-0.27233714899874,-0.806297554320561,-1.11266786944644,-1.91322129274269,-0.587770858136304,0.159698396671223,0.639293453564572,0.699195424503564,0.722687293832372,0.0211279453013252,-0.764489397598613,0.650299956496394,0.942362881985458,1.00761007973263,0.287646993549562,0.300325740721658,-0.0111238177327628,-3.25905711333003,0.276654106104222,-0.474021152057933,-1.17655995658483,0.701371666692583,0.748011467587287,0.826985568632108,1.11558678852972,0.710705582115871,0.672115777531138,0.695347893544428,0.735885644408691,-0.579296737998247,1.25901184841786,0.657878731089851,-0.838541858973848,-0.808848299835632,-0.350817196722659,-0.504547247545197,-1.61965148849549,1.03230604776018,-0.0293591423053578,-1.58986560337644,-1.67182270161832,0.91632630736298,-0.0934263313296819,0.498792003284332,0.264824449289359,-0.454207038664254,0.400387675384704,-0.0138689518507694,0.223291972552788,0.088014228372558,0.738002543148014,-0.580732876869214,-0.0390639183908134
"Moldova",-0.402215056224009,0.431198289194976,0.242592787835453,-0.826716655508262,-0.389134579519736,-0.198108974601952,0.978768620737987,0.0129440774281276,-0.572387437410625,-0.185449145199251,0.373482640976367,-0.107756852353016,-0.0357734509073213,-0.40238487080513,-0.793506889458598,0.426298306697503,0.191211119388795,0.159698396671223,-0.76024086369841,0.699195424503564,0.722687293832372,-0.872213108665802,-0.537722496479806,-0.525835602065485,0.045005561975996,0.162390907114035,-0.487387065540274,-0.52255606268216,-0.972149025153572,0.274440947210204,0.276654106104222,-0.222658053603074,-0.10092387889441,-0.553476610775219,-0.309880144091458,-0.275602215928849,1.11558678852972,0.710705582115871,0.672115777531138,0.695347893544428,0.376814422711068,-0.496732115828642,-0.0922647391708,0.213810587604202,-1.48444949495574,-1.22733906901829,-1.0286155844762,0.120868150694806,0.375268997233455,0.00530060933676958,1.22747525875291,-0.796856569413166,0.369015433476507,-1.0092690976897,0.406546054608639,0.322201223890149,-0.157545627352172,-0.454207038664254,0.990112785049703,0.636240177726084,0.223291972552788,-0.542468604096646,0.853995884555285,-0.84506751108097,-0.396573643735152
"Mongolia",0.0883199345927178,0.590818378819018,0.847208659469119,0.675145877063383,0.567824300931658,0.339303218375379,0.735991375240531,1.23809360068792,0.222187640074456,0.819718359184653,-0.201635322498329,0.234995179404557,0.114164634062423,0.042987025258508,0.0914616351955038,0.0679019992898789,0.191211119388795,1.0402604435765,0.639293453564572,0.699195424503564,0.722687293832372,0.914468999268452,0.513651315408812,0.0995917775617717,0.942362881985458,1.00761007973263,1.0626810526394,-1.34543786608598,0.949901389688047,0.274440947210204,0.276654106104222,0.280068144060734,0.867148591026968,0.701371666692583,0.748011467587287,-1.37819000048981,0.29410924424999,0.710705582115871,0.672115777531138,0.695347893544428,-0.097311310759176,0.0400971437319247,1.25901184841786,1.1019468745755,-0.785099214054286,-0.290201577040873,-0.678871477249305,0.746283548559559,0.375268997233455,0.965076861298933,0.975215237803266,-0.139720762728197,0.668423881638322,0.0410556699439636,0.724382558250633,-0.156846715178242,0.533864337950879,0.79293771156641,1.16239609192862,-0.999840248075807,0.223291972552788,-0.351300595969426,0.144440085281493,0.20015607105994,0.194040616383474
"Montenegro",-0.00270645125347302,0.553134075482454,0.847208659469119,0.854387714174673,0.234842470934212,-1.52139447700978,0.65506562674138,0.361710884216847,-0.189838707599327,0.0181382344784061,0.968798394982984,-0.0756660533740329,-0.0568191993425334,-0.111563098514212,0.16414099866647,0.242648004115104,0.450510343104553,0.437362423606434,0.639293453564572,0.699195424503564,0.722687293832372,0.517031490449596,0.465549245755635,1.13735844676387,0.0917055204204097,0.206377510173443,0.327981047270903,0.34314987015899,0.0388895228282889,0.274440947210204,-5.31932128418834,0.280068144060734,0.114203336643674,-1.69329712930783,-1.27079835789193,-1.27711945342471,0.29410924424999,0.710705582115871,0.672115777531138,0.421823752497997,0.0784312946156384,-0.30103400437871,0.583373554623531,0.213810587604202,-0.286057595835627,-0.110379827799263,-0.321912604122847,0.133376458532021,-0.459303484359069,0.317455998919969,0.100672893558957,-0.354887378104436,0.160848042624044,-0.309052583658221,0.199402197025772,0.398943998523308,0.567449820302537,-0.454207038664254,0.634810094456638,0.850728213153274,0.223291972552788,0.887975132011322,-1.02040923379803,0.767992390989365,0.222640270803736
"Morocco",-0.556865032156954,0.224203545690485,0.242592787835453,-1.78340352679713,-0.771918131700293,-0.242279839515566,-1.1792513393473,-0.451315070174318,0.121998032321036,-0.734191225520772,-0.0736482075896455,-0.646338664815417,-0.933187102080537,0.105719157644468,-0.679949471102251,0.711027709474466,0.191211119388795,-0.720863649705716,0.639293453564572,-0.771839104971466,0.722687293832372,-1.76555416263293,-0.207879732481109,-1.90952449466704,0.045005561975996,-1.52804743812315,-1.26242112463011,-0.52255606268216,-0.0111238177327628,0.274440947210204,0.276654106104222,-0.97674734972174,-0.531178309970577,0.701371666692583,-0.309880144091458,-0.275602215928849,-0.709918865516514,-0.605115038487228,-1.74750102158096,-0.672272811687727,-0.501898602873381,-0.122272628419662,0.583373554623531,-1.11839384285275,-0.156780010531173,0.0296792922265329,0.379288961170805,0.120868150694806,0.375268997233455,0.458067615120839,0.00314928480178928,1.00442785013837,0.784135527989917,-0.748822712663605,0.974656325652781,0.514409248363216,0.405539312979683,-1.70135178889492,-0.56043697848722,0.0792578352169854,0.223291972552788,-0.0745839729595385,-0.269488709983783,-1.56300943148985,0.465489158220268
"Mozambique",-0.954162621548168,0.336937766729672,0.242592787835453,0.267797985398143,-1.72887701215169,-0.0508727573987151,0.978768620737987,-0.300867248738547,-0.813252191232497,-1.63044864037469,-0.530582068642965,-1.87738705014235,-0.868092042746821,-1.12766964856213,-0.794076998553664,0.395702972728756,0.0259569511688449,0.159698396671223,0.639293453564572,0.699195424503564,-0.817777727231369,-0.872213108665802,0.70777752568797,1.4362352475419,-0.852351758033466,-1.52804743812315,-2.03745518371995,-1.34543786608598,-1.93317423257438,0.274440947210204,0.276654106104222,0.405749693288163,-0.10092387889441,-0.553476610775219,-0.309880144091458,-0.275602215928849,1.11558678852972,0.710705582115871,0.672115777531138,0.695347893544428,-0.927979595324462,0.718040027635059,-0.0922647391708,-0.230257555881448,-0.851138757568531,-0.965387032496145,-0.63242865394055,0.120868150694806,-0.422699197153878,-2.81656154378991,0.0550895779289638,-1.27407270831112,-0.96710338849971,0.566218053760795,-1.11167673836437,-0.0463046340883616,-0.58311997262796,-1.70135178889492,0.383434072932302,-0.168250313110792,0.223291972552788,-1.50700574629237,-1.23953635269993,-2.36655372148367,-0.560392810295583
